banks,window,variant,pattern,size,twotc,seed,completion
4,1d,fpr_only,Uniform,300,10%,2,94.26087882490518
4,1d,fpr_only,Uniform,300,10%,3,92.08352726474348
4,1d,fpr_only,Uniform,300,10%,4,92.99325744280003
4,1d,fpr_only,Uniform,300,10%,5,94.08242331742842
4,1d,fpr_only,Uniform,300,10%,6,94.60646901157041
4,1d,fpr_only,Uniform,300,10%,7,93.3362741060357
4,1d,fpr_only,Uniform,300,10%,8,94.91052983442707
4,1d,fpr_only,Uniform,300,10%,9,94.62417212393926
4,1d,fpr_only,Uniform,300,20%,0,94.14451064322404
4,1d,fpr_only,Uniform,300,20%,1,93.67325849561466
4,1d,fpr_only,Uniform,300,20%,2,92.84278182284427
4,1d,fpr_only,Uniform,300,20%,3,93.74984742241814
4,1d,fpr_only,Uniform,300,20%,4,93.66378252478431
4,1d,fpr_only,Uniform,300,20%,5,94.13759159659969
4,1d,fpr_only,Uniform,300,20%,6,94.51110036948364
4,1d,fpr_only,Uniform,300,20%,7,93.23580866399008
4,1d,fpr_only,Uniform,300,20%,8,93.07805355527194
4,1d,fpr_only,Uniform,300,20%,9,93.53148488335813
4,1d,fpr_only,Uniform,300,30%,0,94.61456095269347
4,1d,fpr_only,Uniform,300,30%,1,93.62620251808497
4,1d,fpr_only,Uniform,300,30%,2,93.48574481555944
4,1d,fpr_only,Uniform,300,30%,3,94.14618431449968
4,1d,fpr_only,Uniform,300,30%,4,93.8523874349028
4,1d,fpr_only,Uniform,300,30%,5,92.73752482456219
4,1d,fpr_only,Uniform,300,30%,6,94.24989146726506
4,1d,fpr_only,Uniform,300,30%,7,93.72640878689569
4,1d,fpr_only,Uniform,300,30%,8,93.8711234256757
4,1d,fpr_only,Uniform,300,30%,9,94.21257447458798
4,1d,fpr_only,Uniform,400,10%,0,93.69998826448645
4,1d,fpr_only,Uniform,400,10%,1,93.09907746746883
4,1d,fpr_only,Uniform,400,10%,2,94.06007397713157
4,1d,fpr_only,Uniform,400,10%,3,92.9387953741793
4,1d,fpr_only,Uniform,400,10%,4,93.62686362597636
4,1d,fpr_only,Uniform,400,10%,5,94.7734045876999
4,1d,fpr_only,Uniform,400,10%,6,93.44355459242641
4,1d,fpr_only,Uniform,400,10%,7,93.47439533581961
4,1d,fpr_only,Uniform,400,10%,8,93.97159474183917
4,1d,fpr_only,Uniform,400,10%,9,93.4710656989934
4,1d,fpr_only,Uniform,400,20%,0,92.95776795107481
4,1d,fpr_only,Uniform,400,20%,1,93.58392300612692
4,1d,fpr_only,Uniform,400,20%,2,93.82025624778652
4,1d,fpr_only,Uniform,400,20%,3,92.9936584896505
4,1d,fpr_only,Uniform,400,20%,4,95.04426228838255
4,1d,fpr_only,Uniform,400,20%,5,94.30986664704996
4,1d,fpr_only,Uniform,400,20%,6,93.35024739062456
4,1d,fpr_only,Uniform,400,20%,7,94.47871059209287
4,1d,fpr_only,Uniform,400,20%,8,93.68644834711293
4,1d,fpr_only,Uniform,400,20%,9,94.22352242339377
4,1d,fpr_only,Uniform,400,30%,0,93.03959889401906
4,1d,fpr_only,Uniform,400,30%,1,93.77085525920656
4,1d,fpr_only,Uniform,400,30%,2,94.26427125365862
4,1d,fpr_only,Uniform,400,30%,3,93.26704637763586
4,1d,fpr_only,Uniform,400,30%,4,94.61573988330186
4,1d,fpr_only,Uniform,400,30%,5,93.85566964759892
4,1d,fpr_only,Uniform,400,30%,6,94.88192779470873
4,1d,fpr_only,Uniform,400,30%,7,93.75638635237048
4,1d,fpr_only,Uniform,400,30%,8,93.93415092560979
4,1d,fpr_only,Uniform,400,30%,9,94.80898225292097
4,1d,baseline_lhac,Uniform,200,10%,0,88.29629167374046
4,1d,baseline_lhac,Uniform,200,10%,1,88.53694864739552
4,1d,baseline_lhac,Uniform,200,10%,2,90.7178365158893
4,1d,baseline_lhac,Uniform,200,10%,3,89.95321374843992
4,1d,baseline_lhac,Uniform,200,10%,4,90.28985464374439
4,1d,baseline_lhac,Uniform,200,10%,5,90.36817754188587
4,1d,baseline_lhac,Uniform,200,10%,6,89.37056054560394
4,1d,baseline_lhac,Uniform,200,10%,7,88.91064841632256
4,1d,baseline_lhac,Uniform,200,10%,8,91.65139696808451
4,1d,baseline_lhac,Uniform,200,10%,9,91.60262097698745
4,1d,baseline_lhac,Uniform,200,20%,0,89.9931642962671
4,1d,baseline_lhac,Uniform,200,20%,1,90.21936701284372
4,1d,baseline_lhac,Uniform,200,20%,2,90.61126910982004
4,1d,baseline_lhac,Uniform,200,20%,3,91.54358447829166
4,1d,baseline_lhac,Uniform,200,20%,4,90.73036011632776
4,1d,baseline_lhac,Uniform,200,20%,5,89.23363549875188
4,1d,baseline_lhac,Uniform,200,20%,6,90.66261422122858
4,1d,baseline_lhac,Uniform,200,20%,7,92.05010468209697
4,1d,baseline_lhac,Uniform,200,20%,8,91.5692854469535
4,1d,baseline_lhac,Uniform,200,20%,9,90.69450487377082
4,1d,baseline_lhac,Uniform,200,30%,0,90.56000596626352
4,1d,baseline_lhac,Uniform,200,30%,1,89.76132600522706
4,1d,baseline_lhac,Uniform,200,30%,2,89.82126543566795
4,1d,baseline_lhac,Uniform,200,30%,3,89.10654891786653
4,1d,baseline_lhac,Uniform,200,30%,4,90.88362174481172
4,1d,baseline_lhac,Uniform,200,30%,5,90.72149121553188
4,1d,baseline_lhac,Uniform,200,30%,6,90.84806395992929
4,1d,baseline_lhac,Uniform,200,30%,7,88.40267168402194
4,1d,baseline_lhac,Uniform,200,30%,8,90.55502417522757
4,1d,baseline_lhac,Uniform,200,30%,9,91.14597848315643
4,1d,baseline_lhac,Uniform,300,10%,0,91.20880079069374
4,1d,baseline_lhac,Uniform,300,10%,1,90.37288880780818
4,1d,baseline_lhac,Uniform,300,10%,2,90.19163802282512
4,1d,baseline_lhac,Uniform,300,10%,3,89.8236210628508
4,1d,baseline_lhac,Uniform,300,10%,4,90.48673179018132
4,1d,baseline_lhac,Uniform,300,10%,5,91.33955421656717
4,1d,baseline_lhac,Uniform,300,10%,6,88.72657529881732
4,1d,baseline_lhac,Uniform,300,10%,7,89.2207706796937
4,1d,baseline_lhac,Uniform,300,10%,8,90.89299818589225
4,1d,baseline_lhac,Uniform,300,10%,9,90.5415076022382
4,1d,baseline_lhac,Uniform,300,20%,0,90.47481930749136
4,1d,baseline_lhac,Uniform,300,20%,1,90.92148415424992
4,1d,baseline_lhac,Uniform,300,20%,2,90.0787017318878
4,1d,baseline_lhac,Uniform,300,20%,3,90.6116284006642
4,1d,baseline_lhac,Uniform,300,20%,4,91.14410395178419
4,1d,baseline_lhac,Uniform,300,20%,5,91.70903165537717
4,1d,baseline_lhac,Uniform,300,20%,6,91.92825916462304
4,1d,baseline_lhac,Uniform,300,20%,7,89.87085247615634
4,1d,baseline_lhac,Uniform,300,20%,8,90.7666027173828
4,1d,baseline_lhac,Uniform,300,20%,9,90.09147791914249
4,1d,baseline_lhac,Uniform,300,30%,0,89.59402123026462
4,1d,baseline_lhac,Uniform,300,30%,1,91.4339204303788
4,1d,baseline_lhac,Uniform,300,30%,2,89.49872790998775
4,1d,baseline_lhac,Uniform,300,30%,3,90.07395703783763
4,1d,baseline_lhac,Uniform,300,30%,4,90.44595769421615
4,1d,baseline_lhac,Uniform,300,30%,5,89.47855755773946
4,1d,baseline_lhac,Uniform,300,30%,6,91.52413570191156
4,1d,baseline_lhac,Uniform,300,30%,7,88.57109326918689
4,1d,baseline_lhac,Uniform,300,30%,8,89.79955380880695
4,1d,baseline_lhac,Uniform,300,30%,9,90.35591102670215
4,1d,baseline_lhac,Uniform,400,10%,0,90.660242713463
4,1d,baseline_lhac,Uniform,400,10%,1,91.20335747662054
4,1d,baseline_lhac,Uniform,400,10%,2,90.6414996492402
4,1d,baseline_lhac,Uniform,400,10%,3,90.94041201560054
4,1d,baseline_lhac,Uniform,400,10%,4,90.4741122080275
4,1d,baseline_lhac,Uniform,400,10%,5,87.56650355457018
4,1d,baseline_lhac,Uniform,400,10%,6,90.06800547494983
4,1d,baseline_lhac,Uniform,400,10%,7,90.13984294371649
4,1d,baseline_lhac,Uniform,400,10%,8,89.11260383816548
4,1d,baseline_lhac,Uniform,400,10%,9,90.85394103646172
4,1d,baseline_lhac,Uniform,400,20%,0,89.05374506025788
4,1d,baseline_lhac,Uniform,400,20%,1,90.77190601488184
4,1d,baseline_lhac,Uniform,400,20%,2,90.30168980326732
4,1d,baseline_lhac,Uniform,400,20%,3,91.02148933204693
4,1d,baseline_lhac,Uniform,400,20%,4,91.79354951671864
4,1d,baseline_lhac,Uniform,400,20%,5,91.79129178354081
4,1d,baseline_lhac,Uniform,400,20%,6,90.12686980623502
4,1d,baseline_lhac,Uniform,400,20%,7,89.38733015206687
4,1d,baseline_lhac,Uniform,400,20%,8,89.83992182899537
4,1d,baseline_lhac,Uniform,400,20%,9,91.70417830775122
4,1d,baseline_lhac,Uniform,400,30%,0,90.2745508091227
4,1d,baseline_lhac,Uniform,400,30%,1,90.6988763641403
4,1d,baseline_lhac,Uniform,400,30%,2,90.84332972022627
4,1d,baseline_lhac,Uniform,400,30%,3,90.68953685535425
4,1d,baseline_lhac,Uniform,400,30%,4,90.76117684877617
4,1d,baseline_lhac,Uniform,400,30%,5,91.38681023504924
4,1d,baseline_lhac,Uniform,400,30%,6,90.05642583319987
4,1d,baseline_lhac,Uniform,400,30%,7,90.419488242766
4,1d,baseline_lhac,Uniform,400,30%,8,92.19689700289311
4,1d,baseline_lhac,Uniform,400,30%,9,90.78458040596286
