perturb_type,level,pattern,size,twotc,seed,method,completion,tardy
proc_noise,0.2,Uniform,400,20%,5,lhac,95.05541473710046,2.812707443581497
proc_noise,0.2,Uniform,400,20%,5,gamip,69.48264834167878,13.772210879878562
proc_noise,0.2,Uniform,400,20%,6,lhac,95.23314945274323,2.728994439559734
proc_noise,0.2,Uniform,400,20%,6,gamip,70.56041344014719,13.148529762314855
proc_noise,0.2,Uniform,400,20%,7,lhac,95.59005081153421,2.7121014402852013
proc_noise,0.2,Uniform,400,20%,7,gamip,68.60764872384063,12.33692555312394
proc_noise,0.2,Uniform,400,20%,8,lhac,95.1252215728109,3.0028250803656724
proc_noise,0.2,Uniform,400,20%,8,gamip,68.67083605553098,12.080210390435878
proc_noise,0.2,Uniform,400,20%,9,lhac,95.35153399660977,2.746259707467022
proc_noise,0.2,Uniform,400,20%,9,gamip,68.28170037261876,12.516317575015146
proc_noise,0.2,Uniform,400,30%,0,lhac,95.7842732326427,2.933811723499798
proc_noise,0.2,Uniform,400,30%,0,gamip,68.79867254746048,10.798147886258263
proc_noise,0.2,Uniform,400,30%,1,lhac,95.70669100229176,2.892366332333955
proc_noise,0.2,Uniform,400,30%,1,gamip,69.03204389886359,10.567987731050343
proc_noise,0.2,Uniform,400,30%,2,lhac,96.27437000930398,2.8664679984752963
proc_noise,0.2,Uniform,400,30%,2,gamip,68.15302445048543,11.510629075513853
proc_noise,0.2,Uniform,400,30%,3,lhac,95.84009690658796,2.847727310351585
proc_noise,0.2,Uniform,400,30%,3,gamip,67.45075433757555,12.132333648324812
proc_noise,0.2,Uniform,400,30%,4,lhac,95.73025604589765,3.105806355825122
proc_noise,0.2,Uniform,400,30%,4,gamip,68.7857901363707,12.605220469141546
proc_noise,0.2,Uniform,400,30%,5,lhac,96.39354389276934,2.648729731232788
proc_noise,0.2,Uniform,400,30%,5,gamip,68.12351122616853,10.65266835061572
proc_noise,0.2,Uniform,400,30%,6,lhac,95.94637938764866,2.7247475014879434
proc_noise,0.2,Uniform,400,30%,6,gamip,68.5919431783505,11.408923461885482
proc_noise,0.2,Uniform,400,30%,7,lhac,95.4968625805875,2.8058872045595193
proc_noise,0.2,Uniform,400,30%,7,gamip,69.0058306708438,11.766167560332331
proc_noise,0.2,Uniform,400,30%,8,lhac,95.43302853691829,3.092206672146071
proc_noise,0.2,Uniform,400,30%,8,gamip,68.08902073190872,11.512694349372925
proc_noise,0.2,Uniform,400,30%,9,lhac,95.81398744017254,2.704982028694967
proc_noise,0.2,Uniform,400,30%,9,gamip,67.85165699875422,11.910712837861164
proc_noise,0.3,Uniform,200,10%,0,lhac,93.24020824780379,3.7588042424063492
proc_noise,0.3,Uniform,200,10%,0,gamip,54.07143213970331,20.246121627690197
proc_noise,0.3,Uniform,200,10%,1,lhac,93.31764589286753,3.639027637872085
proc_noise,0.3,Uniform,200,10%,1,gamip,55.08292817265747,18.6870447240334
proc_noise,0.3,Uniform,200,10%,2,lhac,94.37815881589064,4.075095501166733
proc_noise,0.3,Uniform,200,10%,2,gamip,53.44631178393443,18.94424528117786
proc_noise,0.3,Uniform,200,10%,3,lhac,92.95949171366634,3.4604962721888906
proc_noise,0.3,Uniform,200,10%,3,gamip,56.718967343774736,17.18460934853024
proc_noise,0.3,Uniform,200,10%,4,lhac,93.79236532828673,3.9140588643256478
proc_noise,0.3,Uniform,200,10%,4,gamip,53.68592840681844,18.790824960488067
proc_noise,0.3,Uniform,200,10%,5,lhac,94.00185815902483,3.7921112719512995
proc_noise,0.3,Uniform,200,10%,5,gamip,54.938604604487054,18.595198834144714
proc_noise,0.3,Uniform,200,10%,6,lhac,94.71758980590289,3.9648200416161203
proc_noise,0.3,Uniform,200,10%,6,gamip,54.14481526810153,20.037901452162522
proc_noise,0.3,Uniform,200,10%,7,lhac,93.17300869548441,3.8568133185454787
proc_noise,0.3,Uniform,200,10%,7,gamip,54.72894637686236,17.803904175833537
proc_noise,0.3,Uniform,200,10%,8,lhac,93.16184101834783,3.947618489139578
proc_noise,0.3,Uniform,200,10%,8,gamip,53.19868468457395,18.279582317529556
proc_noise,0.3,Uniform,200,10%,9,lhac,94.07136744751159,3.917240984787139
proc_noise,0.3,Uniform,200,10%,9,gamip,55.46374953676581,19.21659397349432
proc_noise,0.3,Uniform,200,20%,0,lhac,93.60910001291631,3.9148870920221572
proc_noise,0.3,Uniform,200,20%,0,gamip,55.74611838530326,18.85806466666307
proc_noise,0.3,Uniform,200,20%,1,lhac,93.30907951675191,4.233021603978726
proc_noise,0.3,Uniform,200,20%,1,gamip,54.28288107880132,17.712611667485387
proc_noise,0.3,Uniform,200,20%,2,lhac,93.7932096667902,3.833024137243517
proc_noise,0.3,Uniform,200,20%,2,gamip,54.90896884025008,16.69530695615052
proc_noise,0.3,Uniform,200,20%,3,lhac,94.59941569805355,3.7183278443082157
proc_noise,0.3,Uniform,200,20%,3,gamip,53.92657123442851,18.172024613833685
proc_noise,0.3,Uniform,200,20%,4,lhac,93.32264234512951,3.5898039881744013
proc_noise,0.3,Uniform,200,20%,4,gamip,55.14879310947665,17.725687542105614
proc_noise,0.3,Uniform,200,20%,5,lhac,94.72845962507508,3.420978021159116
proc_noise,0.3,Uniform,200,20%,5,gamip,53.577800117540555,17.129069412655653
proc_noise,0.3,Uniform,200,20%,6,lhac,93.96740299396355,3.659290461628961
proc_noise,0.3,Uniform,200,20%,6,gamip,55.44099773708543,19.91311477692673
proc_noise,0.3,Uniform,200,20%,7,lhac,94.55815459300315,3.5906745645771276
proc_noise,0.3,Uniform,200,20%,7,gamip,54.1352938580436,18.13042227516932
proc_noise,0.3,Uniform,200,20%,8,lhac,94.62580635296725,3.898889965580576
proc_noise,0.3,Uniform,200,20%,8,gamip,56.101350713793416,17.07341332050843
proc_noise,0.3,Uniform,200,20%,9,lhac,93.75976190158048,3.6111133011228955
proc_noise,0.3,Uniform,200,20%,9,gamip,55.46756937476444,19.662335321515855
proc_noise,0.3,Uniform,200,30%,0,lhac,92.91686718130705,3.5836629641057507
proc_noise,0.3,Uniform,200,30%,0,gamip,54.950838150632116,17.80287279726174
proc_noise,0.3,Uniform,200,30%,1,lhac,93.23599031973437,3.9819916106987527
proc_noise,0.3,Uniform,200,30%,1,gamip,55.21959947062893,19.691298136376716
proc_noise,0.3,Uniform,200,30%,2,lhac,94.0855158756775,3.9837154225209677
proc_noise,0.3,Uniform,200,30%,2,gamip,55.74116221642177,19.993831047494766
proc_noise,0.3,Uniform,200,30%,3,lhac,94.204688527005,3.8540285698501466
proc_noise,0.3,Uniform,200,30%,3,gamip,56.24728982503487,17.176495765858874
proc_noise,0.3,Uniform,200,30%,4,lhac,92.51030356939448,3.9461754353863063
proc_noise,0.3,Uniform,200,30%,4,gamip,54.49694979897435,17.83201764793708
proc_noise,0.3,Uniform,200,30%,5,lhac,93.20983759336936,3.732527857898198
proc_noise,0.3,Uniform,200,30%,5,gamip,56.660325196996624,17.71645009252111
proc_noise,0.3,Uniform,200,30%,6,lhac,93.02087017772234,3.798216557846453
proc_noise,0.3,Uniform,200,30%,6,gamip,53.87570202602827,18.49584884312914
proc_noise,0.3,Uniform,200,30%,7,lhac,94.47656660707483,3.6982497048226
proc_noise,0.3,Uniform,200,30%,7,gamip,54.29489696546132,17.85902035677581
proc_noise,0.3,Uniform,200,30%,8,lhac,93.77633166407514,4.183150650302993
proc_noise,0.3,Uniform,200,30%,8,gamip,53.56484792390746,17.085944302571377
proc_noise,0.3,Uniform,200,30%,9,lhac,93.83098056430586,3.7535436904556807
proc_noise,0.3,Uniform,200,30%,9,gamip,55.9312744513871,17.63042087110905
proc_noise,0.3,Uniform,300,10%,0,lhac,93.66384991951554,3.9081345931998386
proc_noise,0.3,Uniform,300,10%,0,gamip,55.36574488079314,18.03137191025262
proc_noise,0.3,Uniform,300,10%,1,lhac,93.31951362798122,3.5025218797059834
proc_noise,0.3,Uniform,300,10%,1,gamip,55.020747587640386,17.809269669210195
proc_noise,0.3,Uniform,300,10%,2,lhac,93.2947673200928,3.7924478697006325
proc_noise,0.3,Uniform,300,10%,2,gamip,55.06460069588325,18.0983232754564
proc_noise,0.3,Uniform,300,10%,3,lhac,93.32038532463558,3.469300866894949
proc_noise,0.3,Uniform,300,10%,3,gamip,55.90634489336533,18.611884679208305
proc_noise,0.3,Uniform,300,10%,4,lhac,93.64667862680275,3.972600424294289
proc_noise,0.3,Uniform,300,10%,4,gamip,54.66820090129306,18.74223167950544
proc_noise,0.3,Uniform,300,10%,5,lhac,93.29398478139944,3.7169229929850696
proc_noise,0.3,Uniform,300,10%,5,gamip,55.73699173671776,18.427846265617696
proc_noise,0.3,Uniform,300,10%,6,lhac,94.38141454451927,3.6624320056816
proc_noise,0.3,Uniform,300,10%,6,gamip,55.91163591479487,20.063662465491173
proc_noise,0.3,Uniform,300,10%,7,lhac,93.15832384062223,3.871942465721066
proc_noise,0.3,Uniform,300,10%,7,gamip,54.840252522518206,19.504873907869843
proc_noise,0.3,Uniform,300,10%,8,lhac,93.55652605183464,3.472543322712626
proc_noise,0.3,Uniform,300,10%,8,gamip,57.07442196921185,17.94984901613111
proc_noise,0.3,Uniform,300,10%,9,lhac,93.65887056521751,3.6778193543435007
proc_noise,0.3,Uniform,300,10%,9,gamip,53.24091564143566,18.971844064690057
proc_noise,0.3,Uniform,300,20%,0,lhac,93.29377226189914,3.7516485409402023
proc_noise,0.3,Uniform,300,20%,0,gamip,56.029938591482136,18.896079870198683
proc_noise,0.3,Uniform,300,20%,1,lhac,93.7020353919854,3.970514379401404
proc_noise,0.3,Uniform,300,20%,1,gamip,55.24428363187135,16.896952952036045
proc_noise,0.3,Uniform,300,20%,2,lhac,93.59379881015458,3.631523640003126
proc_noise,0.3,Uniform,300,20%,2,gamip,57.654392333189826,19.630466424571786
proc_noise,0.3,Uniform,300,20%,3,lhac,92.89869302384768,3.8919138673378066
proc_noise,0.3,Uniform,300,20%,3,gamip,55.821693195567654,18.39556764414336
proc_noise,0.3,Uniform,300,20%,4,lhac,93.07015713897039,4.057047059257421
proc_noise,0.3,Uniform,300,20%,4,gamip,53.87306120083749,19.532417084381553
proc_noise,0.3,Uniform,300,20%,5,lhac,92.25373758639178,3.8652920753244238
proc_noise,0.3,Uniform,300,20%,5,gamip,54.483703955667885,17.929777360595292
proc_noise,0.3,Uniform,300,20%,6,lhac,92.73950441819179,4.166323006830335
proc_noise,0.3,Uniform,300,20%,6,gamip,53.108571875792954,19.526085936429258
proc_noise,0.3,Uniform,300,20%,7,lhac,92.71306590681705,3.994573191626087
proc_noise,0.3,Uniform,300,20%,7,gamip,53.8245413538973,18.21837330301888
proc_noise,0.3,Uniform,300,20%,8,lhac,93.57586339390105,3.6911253258010044
proc_noise,0.3,Uniform,300,20%,8,gamip,55.41133046202774,17.253215384743495
proc_noise,0.3,Uniform,300,20%,9,lhac,93.93199330497018,3.7019292960678483
proc_noise,0.3,Uniform,300,20%,9,gamip,53.87620961665028,18.63239192548996
proc_noise,0.3,Uniform,300,30%,0,lhac,92.98125195661336,4.0523811989821805
proc_noise,0.3,Uniform,300,30%,0,gamip,57.98348316367696,19.0217309567092
proc_noise,0.3,Uniform,300,30%,1,lhac,94.26322249885936,3.3626503723942807
proc_noise,0.3,Uniform,300,30%,1,gamip,53.939516144781926,18.903963708426392
proc_noise,0.3,Uniform,300,30%,2,lhac,94.2681171382794,3.767353094778109
proc_noise,0.3,Uniform,300,30%,2,gamip,53.53544063880808,18.320432342288573
proc_noise,0.3,Uniform,300,30%,3,lhac,93.95815229878883,3.8966996639719236
proc_noise,0.3,Uniform,300,30%,3,gamip,55.46274567756658,18.872407740858435
proc_noise,0.3,Uniform,300,30%,4,lhac,93.37490059279465,3.5953639026212105
proc_noise,0.3,Uniform,300,30%,4,gamip,56.35955304613266,16.34567420784694
proc_noise,0.3,Uniform,300,30%,5,lhac,92.80003307554948,3.7943620193441006
proc_noise,0.3,Uniform,300,30%,5,gamip,55.75766782382148,19.762683028937328
proc_noise,0.3,Uniform,300,30%,6,lhac,93.16348400514485,3.87360824159197
proc_noise,0.3,Uniform,300,30%,6,gamip,52.81690059297385,18.408610751421275
proc_noise,0.3,Uniform,300,30%,7,lhac,92.41579061831752,3.79634196530596
proc_noise,0.3,Uniform,300,30%,7,gamip,55.90230745576682,17.58907054713481
proc_noise,0.3,Uniform,300,30%,8,lhac,93.84073987270095,3.6624744624641328
proc_noise,0.3,Uniform,300,30%,8,gamip,53.99453022162446,18.263877461859966
proc_noise,0.3,Uniform,300,30%,9,lhac,93.0985750960495,4.132412652274868
proc_noise,0.3,Uniform,300,30%,9,gamip,53.21652711743682,18.303264749414645
proc_noise,0.3,Uniform,400,10%,0,lhac,93.19690421811751,3.5870522563442817
proc_noise,0.3,Uniform,400,10%,0,gamip,56.16040654441735,20.104677261097535
proc_noise,0.3,Uniform,400,10%,1,lhac,92.55682668249818,3.5222404897175323
proc_noise,0.3,Uniform,400,10%,1,gamip,56.50526607992779,20.17509344879749
proc_noise,0.3,Uniform,400,10%,2,lhac,92.30933783242932,3.7914551791531443
proc_noise,0.3,Uniform,400,10%,2,gamip,55.33498673415995,19.21791283299103
proc_noise,0.3,Uniform,400,10%,3,lhac,92.78188919129869,3.8907823054238886
proc_noise,0.3,Uniform,400,10%,3,gamip,53.713418881819564,18.73277990889136
proc_noise,0.3,Uniform,400,10%,4,lhac,93.95797512599631,3.8131531849173914
proc_noise,0.3,Uniform,400,10%,4,gamip,56.516825821696095,17.85504802419887
proc_noise,0.3,Uniform,400,10%,5,lhac,92.91348348015234,3.6698677115266007
proc_noise,0.3,Uniform,400,10%,5,gamip,54.79306969988989,18.074825300224912
proc_noise,0.3,Uniform,400,10%,6,lhac,92.52627965971045,3.6916993131259854
proc_noise,0.3,Uniform,400,10%,6,gamip,55.55977040827736,17.038535302955452
proc_noise,0.3,Uniform,400,10%,7,lhac,93.38802652084428,3.7661348280423765
proc_noise,0.3,Uniform,400,10%,7,gamip,53.53358932736191,18.70770430733666
proc_noise,0.3,Uniform,400,10%,8,lhac,91.75231814299069,3.7200176878515663
proc_noise,0.3,Uniform,400,10%,8,gamip,56.087854716369044,18.25219326286671
proc_noise,0.3,Uniform,400,10%,9,lhac,93.29329232506444,3.685821499935495
proc_noise,0.3,Uniform,400,10%,9,gamip,56.80778251505876,18.85838212357158
proc_noise,0.3,Uniform,400,20%,0,lhac,93.45111550812504,3.9663838306626964
proc_noise,0.3,Uniform,400,20%,0,gamip,54.65586273443617,18.479044477369914
proc_noise,0.3,Uniform,400,20%,1,lhac,94.83255955750417,3.8089822892544767
proc_noise,0.3,Uniform,400,20%,1,gamip,54.153862446649946,19.696962024834647
proc_noise,0.3,Uniform,400,20%,2,lhac,93.01842433771547,3.695337156577761
proc_noise,0.3,Uniform,400,20%,2,gamip,54.89924141883131,18.885347912057682
proc_noise,0.3,Uniform,400,20%,3,lhac,93.43415666136956,3.803027929671007
proc_noise,0.3,Uniform,400,20%,3,gamip,54.81136584260878,19.13158959904601
proc_noise,0.3,Uniform,400,20%,4,lhac,93.24184943285455,3.9959598394894815
proc_noise,0.3,Uniform,400,20%,4,gamip,54.76278497987144,19.541746082589967
proc_noise,0.3,Uniform,400,20%,5,lhac,92.81661460337791,4.085836968081233
proc_noise,0.3,Uniform,400,20%,5,gamip,54.93173042759828,17.967770466618504
proc_noise,0.3,Uniform,400,20%,6,lhac,93.40450790977602,3.519519277747213
proc_noise,0.3,Uniform,400,20%,6,gamip,54.834098954231315,17.362360142357552
proc_noise,0.3,Uniform,400,20%,7,lhac,93.65362404928835,3.822330156139603
proc_noise,0.3,Uniform,400,20%,7,gamip,52.92659235126585,18.974361439927318
proc_noise,0.3,Uniform,400,20%,8,lhac,94.0828129428002,3.604261324024741
proc_noise,0.3,Uniform,400,20%,8,gamip,54.40063499739034,18.205740807910477
proc_noise,0.3,Uniform,400,20%,9,lhac,93.16861089134264,4.066984023783217
proc_noise,0.3,Uniform,400,20%,9,gamip,55.56105197437432,17.47933765505269
proc_noise,0.3,Uniform,400,30%,0,lhac,92.98721435498044,3.6878849667278444
proc_noise,0.3,Uniform,400,30%,0,gamip,54.728502294697236,17.790223471765103
proc_noise,0.3,Uniform,400,30%,1,lhac,93.99067788084801,3.7625478449621212
proc_noise,0.3,Uniform,400,30%,1,gamip,53.96684714960658,17.49610746391032
proc_noise,0.3,Uniform,400,30%,2,lhac,92.99094943430369,3.528115003650586
proc_noise,0.3,Uniform,400,30%,2,gamip,54.120025446026595,16.895981208459453
proc_noise,0.3,Uniform,400,30%,3,lhac,94.04135719185479,3.424795448673228
proc_noise,0.3,Uniform,400,30%,3,gamip,55.53104838383782,18.855573928972145
proc_noise,0.3,Uniform,400,30%,4,lhac,93.46335764638539,3.6143763589406457
proc_noise,0.3,Uniform,400,30%,4,gamip,55.29456469406132,18.68684196233277
proc_noise,0.3,Uniform,400,30%,5,lhac,93.62264891906405,3.675610143592739
proc_noise,0.3,Uniform,400,30%,5,gamip,56.829844480778455,18.406482157139262
proc_noise,0.3,Uniform,400,30%,6,lhac,93.49269355933036,3.5992849106599296
proc_noise,0.3,Uniform,400,30%,6,gamip,54.69855334328854,18.403662572892358
proc_noise,0.3,Uniform,400,30%,7,lhac,93.54690233875162,4.0131494783426716
proc_noise,0.3,Uniform,400,30%,7,gamip,52.68420490283359,18.28911569790829
proc_noise,0.3,Uniform,400,30%,8,lhac,93.63599897521844,3.7627893723296477
proc_noise,0.3,Uniform,400,30%,8,gamip,54.72439201435,17.78506413005771
proc_noise,0.3,Uniform,400,30%,9,lhac,93.03969841659075,3.76297510155802
proc_noise,0.3,Uniform,400,30%,9,gamip,55.05076812946463,18.897951100357474
disruption,0.0,Uniform,200,10%,0,lhac,97.94527155240084,1.2638030011990349
disruption,0.0,Uniform,200,10%,0,gamip,101.1963573980723,0.9958726323049825
disruption,0.0,Uniform,200,10%,1,lhac,99.0204366805976,1.0920856719812662
disruption,0.0,Uniform,200,10%,1,gamip,98.8818330748795,1.877703218253261
disruption,0.0,Uniform,200,10%,2,lhac,99.91511887812506,1.3679148148622686
disruption,0.0,Uniform,200,10%,2,gamip,97.61704897987046,1.4349879988479481
disruption,0.0,Uniform,200,10%,3,lhac,97.8791978916008,1.477128670266489
disruption,0.0,Uniform,200,10%,3,gamip,101.48683444950812,1.781821811517924
disruption,0.0,Uniform,200,10%,4,lhac,98.49782958396092,1.003981762388527
disruption,0.0,Uniform,200,10%,4,gamip,101.1899410008306,2.8472803742033785
disruption,0.0,Uniform,200,10%,5,lhac,98.79064582773111,1.2202062519048997
disruption,0.0,Uniform,200,10%,5,gamip,99.58281242746403,1.2420492032345063
disruption,0.0,Uniform,200,10%,6,lhac,98.48683505701695,1.5087901300553177
disruption,0.0,Uniform,200,10%,6,gamip,98.3813976475698,2.0381835674044275
disruption,0.0,Uniform,200,10%,7,lhac,99.2893870544999,1.4714540993994123
disruption,0.0,Uniform,200,10%,7,gamip,98.58035042375695,2.2504938115685174
disruption,0.0,Uniform,200,10%,8,lhac,99.11430625920876,1.1307781743972944
disruption,0.0,Uniform,200,10%,8,gamip,100.68847642183198,2.0211675702481746
disruption,0.0,Uniform,200,10%,9,lhac,98.61675221417971,1.529136321247043
disruption,0.0,Uniform,200,10%,9,gamip,98.1372664498876,0.4265409384419545
disruption,0.0,Uniform,200,20%,0,lhac,97.63751077275586,1.2038894945921073
disruption,0.0,Uniform,200,20%,0,gamip,99.25509401851713,2.223296641727482
disruption,0.0,Uniform,200,20%,1,lhac,97.30042107264805,1.1439952813372263
disruption,0.0,Uniform,200,20%,1,gamip,102.20951168564734,2.2478913154550866
disruption,0.0,Uniform,200,20%,2,lhac,98.72502556254611,1.3177725276389856
disruption,0.0,Uniform,200,20%,2,gamip,99.71765554161455,1.7161955635883581
disruption,0.0,Uniform,200,20%,3,lhac,97.95487726162517,1.290987208998158
disruption,0.0,Uniform,200,20%,3,gamip,99.84999044061772,2.240391683011956
disruption,0.0,Uniform,200,20%,4,lhac,98.5939836410535,1.5176537740960865
disruption,0.0,Uniform,200,20%,4,gamip,99.06980082925433,1.2457484486454107
disruption,0.0,Uniform,200,20%,5,lhac,99.62015541851888,0.9761440126531087
disruption,0.0,Uniform,200,20%,5,gamip,99.29701323029202,0.8851218635315985
disruption,0.0,Uniform,200,20%,6,lhac,98.08762022649913,1.4267639012728313
disruption,0.0,Uniform,200,20%,6,gamip,97.24121134832805,2.5321806566476397
disruption,0.0,Uniform,200,20%,7,lhac,99.0323252502049,1.4671904545175023
disruption,0.0,Uniform,200,20%,7,gamip,98.99209810322556,2.039483264215112
disruption,0.0,Uniform,200,20%,8,lhac,98.22979469847355,1.3984280916997969
disruption,0.0,Uniform,200,20%,8,gamip,100.30435911776931,2.3342860883111505
disruption,0.0,Uniform,200,20%,9,lhac,98.63721954476875,1.7518119064783217
disruption,0.0,Uniform,200,20%,9,gamip,98.92134498283492,1.7197984878541188
disruption,0.0,Uniform,200,30%,0,lhac,98.51438457977909,1.4798274264053097
disruption,0.0,Uniform,200,30%,0,gamip,99.5643247053801,2.4939606717538583
disruption,0.0,Uniform,200,30%,1,lhac,97.95805408273142,1.2596006753057118
disruption,0.0,Uniform,200,30%,1,gamip,99.06977028725012,2.8930547581786388
disruption,0.0,Uniform,200,30%,2,lhac,99.48490631293099,0.996845233621019
disruption,0.0,Uniform,200,30%,2,gamip,100.75426638144252,4.330532365202114
disruption,0.0,Uniform,200,30%,3,lhac,99.01646082740712,1.4447846258054178
disruption,0.0,Uniform,200,30%,3,gamip,100.39874573449275,1.5130089975926002
disruption,0.0,Uniform,200,30%,4,lhac,98.35162435609732,1.3817501864144632
disruption,0.0,Uniform,200,30%,4,gamip,99.3714428357261,-0.006116205503419181
disruption,0.0,Uniform,200,30%,5,lhac,97.90910442786164,1.4176110760705858
disruption,0.0,Uniform,200,30%,5,gamip,99.20323961173638,2.25449585343246
disruption,0.0,Uniform,200,30%,6,lhac,97.96630283330595,1.8618681684558451
disruption,0.0,Uniform,200,30%,6,gamip,99.28995446076755,1.9262233521782122
disruption,0.0,Uniform,200,30%,7,lhac,97.9280299664899,1.2451200782938703
disruption,0.0,Uniform,200,30%,7,gamip,100.00621294296533,1.590022657195244
disruption,0.0,Uniform,200,30%,8,lhac,98.39940699225701,1.3409089031171237
disruption,0.0,Uniform,200,30%,8,gamip,99.04022658051922,2.34547068233403
disruption,0.0,Uniform,200,30%,9,lhac,98.45047742889486,1.0646204353247004
